Time,Freq_T,Freq_M,Temp_C,Uncomp_thick_nm,Comp_thick_nm
1773136269,6569984.1123046875,5985193.04296875,56.79975065451299,3.337784210475972,-4.15666840567583
1773136270,6569983.8125,5985193.087890625,56.80273404741122,3.342081145259413,-4.152488331105282
1773136270,6569983.4638671875,5985193.080078125,56.80563978506202,3.341333852253597,-4.153349368904198
1773136270,6569983.298828125,5985193.095703125,56.80719676926901,3.342828438265228,-4.151915700973179
1773136271,6569983.3720703125,5985193.1328125,56.80691924868713,3.3463780800428524,-4.148355202539425
1773136271,6569983.3271484375,5985193.115234375,56.80713810954893,3.344696670779768,-4.1500451737348625
1773136271,6569982.5859375,5985193.18359375,56.81411410926429,3.351235484580655,-4.1437790481152
1773136271,6569982.1396484375,5985193.16015625,56.81770825619456,3.348993605563208,-4.146161257000511
1773136272,6569982.1298828125,5985193.1826171875,56.81800260306161,3.351142072954928,-4.144024277163383
1773136272,6569981.9892578125,5985193.201171875,56.819378707211754,3.3529168938437413,-4.142303151973474
1773136272,6569982.0107421875,5985193.2197265625,56.81936929414226,3.3546917147325535,-4.140527963841253
1773136272,6569981.8759765625,5985193.1962890625,56.820301070501586,3.3524498357151056,-4.142806191674698
1773136273,6569981.271484375,5985193.2314453125,56.825797973947616,3.3558126542412774,-4.139657656642407
1773136273,6569980.771484375,5985193.23828125,56.8301361385791,3.3564665356213657,-4.139172704608786
1773136273,6569981.1142578125,5985193.2666015625,56.82747203193951,3.359175472767448,-4.136360045585211
1773136273,6569980.9228515625,5985193.26171875,56.82906231849413,3.3587084146388126,-4.136889025812271
1773136274,6569980.3388671875,5985193.28125,56.83423786388902,3.360576647153352,-4.13522216652781
1773136274,6569980.345703125,5985193.32421875,56.834582949792505,3.364686758685339,-4.131125473612815
1773136274,6569979.8779296875,5985193.2978515625,56.83833431701106,3.36216464479071,-4.133793392815203
1773136275,6569979.4638671875,5985193.2890625,56.841791772492186,3.361323940159168,-4.13476837204567
1773136275,6569979.3466796875,5985193.32421875,56.84312388898119,3.364686758685339,-4.131457260493982
1773136275,6569979.568359375,5985193.3349609375,56.84132948583492,3.3657142865683354,-4.1303600781104866
1773136275,6569978.8720703125,5985193.3427734375,56.84735611117157,3.366461579574151,-4.129846614839219
1773136276,6569979.3525390625,5985193.375,56.84355074627825,3.3695441632231407,-4.126616421473824
1773136276,6569978.8232421875,5985193.3642578125,56.847975410727095,3.3685166353401446,-4.1278155698599335
1773136276,6569978.6103515625,5985193.376953125,56.849914986876975,3.369730986474595,-4.126676396458114
1773136276,6569978.283203125,5985193.41796875,56.85309766060899,3.3736542747551272,-4.12287639814309
1773136277,6569977.884765625,5985193.4052734375,56.85638553953026,3.372439923620677,-4.124218023225027
1773136277,6569977.7431640625,5985193.435546875,56.85788084555115,3.375335684018213,-4.121380115453661
1773136277,6569977.5576171875,5985193.42578125,56.85937584924139,3.3744015677609434,-4.122372053427123
1773136278,6569977.5224609375,5985193.47265625,56.86011687003346,3.378885325795838,-4.117916948464183
1773136278,6569977.6318359375,5985193.451171875,56.858979677341395,3.3768302700298447,-4.119928030432012
1773136278,6569976.9775390625,5985193.4384765625,56.86445602325891,3.3756159188953934,-4.121354042796498
1773136279,6569977.1015625,5985193.4599609375,56.86359717483228,3.3776709746613864,-4.1192658095082315
1773136279,6569977.0537109375,5985193.4658203125,56.864061468315164,3.3782314444157486,-4.118723276310482
1773136279,6569976.3681640625,5985193.494140625,56.87019087943899,3.3809403815618304,-4.116250956530865
1773136280,6569976.4443359375,5985193.4931640625,56.869530197360646,3.380846969936104,-4.116318878970601
1773136280,6569975.93359375,5985193.5361328125,56.874302503321395,3.3849570814680905,-4.112392799217762
1773136280,6569975.9345703125,5985193.5263671875,56.87420238734823,3.384022965210821,-4.113323056768016
1773136280,6569975.64453125,5985193.5439453125,56.87684850179736,3.385704374473906,-4.111743606089567
1773136281,6569975.1845703125,5985193.533203125,56.88068215730428,3.38467684659091,-4.11291874350918
1773136281,6569975.26171875,5985193.5517578125,56.88019656253514,3.3864516674797223,-4.111125232457273
1773136281,6569975.23828125,5985193.5810546875,56.880672369523474,3.3892540162515306,-4.10834119714454
1773136282,6569975.12109375,5985193.5576171875,56.88145459653829,3.3870121372340836,-4.110613179274459
